Transaction Dates (Calculated),N.Y.C. - J Day Ahead Price,N.Y.C. - J Day Ahead Forecast Load
2/11/2014,218.8,7033
2/11/2014,261.64,7180
2/11/2014,284.11,7289
2/11/2014,263.05,7151
2/11/2014,239.83,6957
2/11/2014,217.19,6694
2/11/2014,203.73,6325
2/11/2014,168.33,5895
2/12/2014,165.09,5498
2/12/2014,162.44,5225
2/12/2014,159.23,5066
2/12/2014,164.98,4991
2/12/2014,170.52,5049
2/12/2014,199.13,5337
2/12/2014,245.27,5860
2/12/2014,260.6,6366
2/12/2014,239.2,6739
2/12/2014,221.83,6999
2/12/2014,220.61,7143
2/12/2014,215.4,7194
2/12/2014,214.59,7182
2/12/2014,212.34,7158
2/12/2014,182.12,7120
2/12/2014,182.17,7109
2/12/2014,214.87,7144
2/12/2014,238.85,7259
2/12/2014,260.25,7347
2/12/2014,244.27,7193
2/12/2014,220.98,6960
2/12/2014,200.73,6676
2/12/2014,182.19,6283
2/12/2014,159.69,5819
2/13/2014,117.8,5379
2/13/2014,107.99,5072
2/13/2014,107.84,4891
2/13/2014,104.36,4801
2/13/2014,104.83,4842
2/13/2014,116.41,5081
2/13/2014,160.9,5575
2/13/2014,186.56,6080
2/13/2014,185.24,6454
2/13/2014,203.86,6707
2/13/2014,171.56,6847
2/13/2014,165.45,6899
2/13/2014,165.15,6926
2/13/2014,157.29,6919
2/13/2014,148.13,6911
2/13/2014,147.87,6916
2/13/2014,161.02,6952
2/13/2014,177.35,7035
2/13/2014,177.41,7058
2/13/2014,165,6880
2/13/2014,154.64,6662
2/13/2014,131.93,6404
2/13/2014,126.55,6048
2/13/2014,104.3,5620
2/14/2014,65.94,5167
2/14/2014,66.33,4869
2/14/2014,60.83,4686
2/14/2014,57.92,4603
2/14/2014,62.34,4632
2/14/2014,63.26,4867
2/14/2014,86.86,5380
2/14/2014,102.84,5917
2/14/2014,105.65,6321
2/14/2014,114.97,6577
2/14/2014,118.62,6730
2/14/2014,102.81,6791
2/14/2014,94.4,6798
2/14/2014,89.76,6765
2/14/2014,86.61,6732
2/14/2014,85.58,6708
2/14/2014,92.8,6723
2/14/2014,121.09,6814
2/14/2014,117.65,6879
2/14/2014,100.24,6708
2/14/2014,90.25,6506
2/14/2014,86.54,6289
2/14/2014,77.68,5992
2/14/2014,73.16,5620
2/15/2014,77.3,5199
2/15/2014,75.21,4955
2/15/2014,78.44,4785
2/15/2014,67.35,4708
2/15/2014,69,4637
2/15/2014,73.11,4608
2/15/2014,73.25,4739
2/15/2014,68.52,5022
2/15/2014,75.93,5329
2/15/2014,83.19,5613
2/15/2014,87.3,5795
2/15/2014,87.73,5874
2/15/2014,81.17,5883
2/15/2014,89.16,5862
2/15/2014,86.45,5831
2/15/2014,79.57,5811
2/15/2014,87,5853
2/15/2014,109.1,6066
2/15/2014,134.99,6260
2/15/2014,113.53,6216
2/15/2014,102.49,6116
2/15/2014,98.94,6010
2/15/2014,77.99,5837
2/15/2014,86.44,5606
2/16/2014,100.75,5172
2/16/2014,91.8,4945
2/16/2014,85.59,4794
2/16/2014,81.03,4729
2/16/2014,82.85,4664
2/16/2014,80.16,4587
2/16/2014,86.5,4599
2/16/2014,90.07,4757
2/16/2014,99.33,5021
2/16/2014,109.8,5317
2/16/2014,146.84,5548
2/16/2014,119.14,5660
2/16/2014,114.25,5704
2/16/2014,117.69,5729
2/16/2014,118.22,5715
2/16/2014,113.47,5706
2/16/2014,126.26,5767
2/16/2014,128.86,6011
2/16/2014,167.68,6254
2/16/2014,146.27,6256
2/16/2014,128.56,6186
2/16/2014,158.83,6075
2/16/2014,110.91,5869
2/16/2014,106.55,5589
2/17/2014,121.86,5248
2/17/2014,112.48,4995
2/17/2014,109.88,4829
2/17/2014,110.05,4753
2/17/2014,109,4757
2/17/2014,118.45,4889
2/17/2014,129.84,5110
2/17/2014,144.57,5318
2/17/2014,143.54,5617
2/17/2014,140.48,5931
2/17/2014,173,6164
2/17/2014,167.33,6280
2/17/2014,141.92,6294
2/17/2014,139,6267
2/17/2014,136.75,6220
2/17/2014,126.93,6163
2/17/2014,140.74,6178
2/17/2014,181.16,6318
2/17/2014,174.26,6547
2/17/2014,170.95,6486
2/17/2014,155.14,6348
2/17/2014,151.77,6154
2/17/2014,117.22,5875
2/17/2014,106.27,5502
2/18/2014,102.9,5222
2/18/2014,99.77,4940
2/18/2014,97.26,4765
2/18/2014,96.27,4692
2/18/2014,98.41,4721
2/18/2014,101.98,4934
2/18/2014,133.85,5385
2/18/2014,153.93,5859
2/18/2014,154.54,6193
2/18/2014,145.96,6446
2/18/2014,150.01,6580
2/18/2014,138.85,6630
2/18/2014,123.38,6643
2/18/2014,122.26,6648
2/18/2014,117.24,6612
2/18/2014,107.38,6602
2/18/2014,113.53,6644
2/18/2014,170.09,6739
2/18/2014,180.75,6831
2/18/2014,155.91,6710
2/18/2014,133.8,6537
2/18/2014,112.01,6301
2/18/2014,99.77,5974
2/18/2014,97.89,5558
2/19/2014,72.2,5117
2/19/2014,71.15,4835
2/19/2014,66.84,4664
2/19/2014,66.07,4597
2/19/2014,66.9,4626
2/19/2014,76.84,4875
2/19/2014,93.24,5356
2/19/2014,106,5880
2/19/2014,98.43,6231
2/19/2014,100.75,6493
2/19/2014,90.11,6628
2/19/2014,86.74,6679
2/19/2014,75.55,6686
2/19/2014,83.5,6684
2/19/2014,79.82,6657
2/19/2014,74.23,6653
2/19/2014,78.75,6661
2/19/2014,89.14,6744
2/19/2014,101.18,6821
2/19/2014,87.09,6678
2/19/2014,85.32,6487
2/19/2014,85.29,6238
2/19/2014,70.13,5893
2/19/2014,63.77,5460
2/20/2014,67.8,5085
2/20/2014,67.49,4778
2/20/2014,60.41,4613
2/20/2014,60.08,4542
2/20/2014,65.65,4567
2/20/2014,68.18,4829
2/20/2014,93.16,5335
2/20/2014,97.12,5864
2/20/2014,93.66,6220
2/20/2014,95.2,6483
2/20/2014,95.25,6613
2/20/2014,89.39,6666
2/20/2014,82.98,6672
2/20/2014,80.69,6670
2/20/2014,76.96,6626
2/20/2014,75.93,6617
2/20/2014,80.71,6636
2/20/2014,97.08,6704
2/20/2014,97.17,6782
2/20/2014,95.25,6619
2/20/2014,81.5,6399
2/20/2014,74.74,6150
2/20/2014,69.51,5818
2/20/2014,60.07,5384
2/21/2014,53.74,4988
2/21/2014,57.94,4672
2/21/2014,53.68,4501
2/21/2014,53.66,4411
2/21/2014,53.22,4416
2/21/2014,56.82,4653
2/21/2014,71.66,5146
2/21/2014,78.78,5689
2/21/2014,78.72,6080
2/21/2014,83.45,6359
2/21/2014,93.86,6510
2/21/2014,87.9,6569
2/21/2014,78.75,6571
2/21/2014,78.71,6553
2/21/2014,78.06,6505
2/21/2014,78.06,6484
2/21/2014,78.7,6496
2/21/2014,89.19,6540
2/21/2014,114.96,6573
2/21/2014,86.23,6411
2/21/2014,78.06,6203
2/21/2014,76.15,6001
2/21/2014,66.3,5739
2/21/2014,58.13,5380
2/22/2014,63.02,5013
2/22/2014,58.11,4737
2/22/2014,64.08,4579
2/22/2014,60.56,4487
2/22/2014,59.95,4393
2/22/2014,59.63,4376
2/22/2014,64.86,4473
2/22/2014,69.5,4713
2/22/2014,72.13,5035
2/22/2014,80.51,5325
2/22/2014,90.16,5533
2/22/2014,81.44,5636
2/22/2014,72.84,5646
2/22/2014,69.99,5620
2/22/2014,68.41,5550
2/22/2014,66.83,5497
2/22/2014,77.18,5498
2/22/2014,89.62,5677
2/22/2014,124.6,5879
2/22/2014,92.74,5843
2/22/2014,92.59,5731
2/22/2014,88.79,5611
2/22/2014,76.65,5453
2/22/2014,64.95,5214
2/23/2014,81.57,4945
2/23/2014,76.04,4685
2/23/2014,69.74,4528
2/23/2014,69.71,4449
2/23/2014,68.68,4354
2/23/2014,64.77,4287
2/23/2014,66.44,4295
2/23/2014,65.79,4472
2/23/2014,65.38,4749
2/23/2014,89.31,5030
2/23/2014,81.46,5235
2/23/2014,87.4,5357
2/23/2014,82.49,5399
2/23/2014,86.22,5389
2/23/2014,80.01,5373
2/23/2014,75.82,5355
2/23/2014,83.91,5392
2/23/2014,107.45,5598
2/23/2014,148.08,5809
2/23/2014,118.5,5801
2/23/2014,126.06,5723
2/23/2014,107.27,5617
2/23/2014,87.93,5422
2/23/2014,89.32,5145
2/24/2014,89.01,4873
2/24/2014,83.87,4609
2/24/2014,81.65,4470
2/24/2014,80.58,4397
2/24/2014,83.55,4430
2/24/2014,87.69,4667
2/24/2014,130.22,5131
2/24/2014,145.57,5668
2/24/2014,135.8,6115
2/24/2014,164.01,6390
2/24/2014,166.81,6557
2/24/2014,175.02,6655
2/24/2014,164.97,6684
2/24/2014,158.99,6660
2/24/2014,156.87,6625
2/24/2014,146.16,6633
2/24/2014,153.81,6655
2/24/2014,171.24,6746
2/24/2014,190.36,6833
2/24/2014,179.59,6701
2/24/2014,162.51,6503
2/24/2014,153.49,6263
2/24/2014,143.31,5920
2/24/2014,111.09,5498
2/25/2014,97.26,5191
2/25/2014,82.25,4898
2/25/2014,77.91,4754
2/25/2014,76.07,4672
2/25/2014,82.84,4702
2/25/2014,118.63,4964
2/25/2014,160.12,5427
2/25/2014,185.32,5927
2/25/2014,159.7,6363
2/25/2014,163.56,6635
2/25/2014,169.96,6775
2/25/2014,182.02,6845
2/25/2014,169.95,6854
2/25/2014,163.07,6838
2/25/2014,176.77,6785
2/25/2014,156.95,6782
2/25/2014,159.94,6770
2/25/2014,164.22,6834
2/25/2014,192.09,6936
2/25/2014,172.94,6809
2/25/2014,163.3,6608
2/25/2014,150.96,6355
2/25/2014,133.73,5988
2/25/2014,150.57,5559
2/26/2014,94.35,5220
2/26/2014,103.22,4960
2/26/2014,106.4,4818
2/26/2014,105.08,4726
2/26/2014,102.28,4743
2/26/2014,116.99,4979
2/26/2014,158.25,5411
2/26/2014,170.43,5897
2/26/2014,177.36,6314
2/26/2014,171.04,6579
2/26/2014,199.1,6716
2/26/2014,172.36,6787
2/26/2014,160.33,6815
2/26/2014,180,6776
2/26/2014,174.94,6727
2/26/2014,141.5,6731
2/26/2014,157.7,6751
2/26/2014,208.31,6844
2/26/2014,241.69,6961
2/26/2014,225.46,6842
2/26/2014,209.87,6674
2/26/2014,176.24,6465
2/26/2014,141.64,6141
2/26/2014,140.38,5716
2/27/2014,144.02,5405
2/27/2014,138.86,5122
2/27/2014,129.22,4957
2/27/2014,128.97,4865
2/27/2014,141.7,4913
2/27/2014,158.25,5166
2/27/2014,209.18,5603
2/27/2014,223,6065
2/27/2014,224.82,6464
2/27/2014,217.57,6723
2/27/2014,218.89,6852
2/27/2014,216.5,6905
2/27/2014,206.71,6926
2/27/2014,207.12,6896
2/27/2014,206.59,6834
2/27/2014,206.19,6847
2/27/2014,210.09,6855
2/27/2014,222.1,6901
2/27/2014,269.35,7044
2/27/2014,250.75,6944
2/27/2014,220.41,6768
2/27/2014,210.53,6557
2/27/2014,194.84,6245
2/27/2014,174.98,5822
2/28/2014,167.7,5430
2/28/2014,168.2,5183
2/28/2014,164.07,5032
2/28/2014,167.76,4944
2/28/2014,173.17,4984
2/28/2014,204.21,5250
2/28/2014,220.88,5715
2/28/2014,258.91,6207
2/28/2014,235.41,6619
2/28/2014,232.5,6906
2/28/2014,230.57,7056
2/28/2014,218.56,7122
2/28/2014,209.78,7132
2/28/2014,209.77,7083
2/28/2014,209.16,7000
2/28/2014,207.48,6970
2/28/2014,208.43,6959
2/28/2014,235.54,7015
2/28/2014,274.14,7128
2/28/2014,252.47,6984
2/28/2014,226.6,6785
2/28/2014,210.84,6576
2/28/2014,202.08,6282
2/28/2014,184.71,5905
3/1/2014,164.07,5532
3/1/2014,169.49,5277
3/1/2014,163.87,5104
3/1/2014,158.61,5000
3/1/2014,160.53,4900
3/1/2014,166.94,4837
3/1/2014,161.77,4905
3/1/2014,170.88,5182
3/1/2014,173.66,5471
3/1/2014,189.13,5714
3/1/2014,188.1,5851
3/1/2014,187.36,5899
3/1/2014,169.55,5891
3/1/2014,161.53,5845
3/1/2014,149.8,5774
3/1/2014,147.88,5744
3/1/2014,161.46,5761
3/1/2014,201.01,5938
3/1/2014,212.14,6120
3/1/2014,202.48,6134
3/1/2014,190.39,6062
3/1/2014,162.87,5968
3/1/2014,144.58,5813
3/1/2014,127.89,5572
3/2/2014,166.97,5226
3/2/2014,160.35,4981
3/2/2014,141.78,4806
3/2/2014,137.25,4720
3/2/2014,134.6,4616
3/2/2014,134.17,4522
3/2/2014,132.64,4543
3/2/2014,136.27,4764
3/2/2014,173.59,5003
3/2/2014,179.17,5248
3/2/2014,176.69,5416
3/2/2014,179.38,5504
3/2/2014,172.63,5535
3/2/2014,166.63,5540
3/2/2014,161.82,5510
3/2/2014,155.33,5515
3/2/2014,177.42,5569
3/2/2014,205.73,5747
3/2/2014,225.58,5954
3/2/2014,213.73,5991
3/2/2014,201.96,5948
3/2/2014,183.31,5861
3/2/2014,172.98,5675
3/2/2014,151.31,5406
3/3/2014,166.43,5130
3/3/2014,164.49,4899
3/3/2014,162.78,4749
3/3/2014,169.74,4677
3/3/2014,165.63,4735
3/3/2014,177.87,4955
3/3/2014,212.94,5447
3/3/2014,218.5,6038
3/3/2014,213.64,6422
3/3/2014,216.15,6687
3/3/2014,219.06,6827
3/3/2014,218.22,6886
3/3/2014,216.44,6905
3/3/2014,211.03,6902
3/3/2014,210.85,6862
3/3/2014,210.83,6867
3/3/2014,217.45,6915
3/3/2014,248.41,6988
3/3/2014,284.13,7125
3/3/2014,269.85,7047
3/3/2014,255.98,6863
3/3/2014,239.05,6601
3/3/2014,207.79,6214
3/3/2014,194.11,5724
3/4/2014,207,5430
3/4/2014,188.27,5144
3/4/2014,183.5,4962
3/4/2014,187.26,4878
3/4/2014,192.15,4943
3/4/2014,217.56,5180
3/4/2014,272.87,5678
3/4/2014,298.67,6204
3/4/2014,271.34,6568
3/4/2014,258.62,6801
3/4/2014,259.92,6918
3/4/2014,246.87,6939
3/4/2014,240.89,6941
3/4/2014,223.28,6924
3/4/2014,214.41,6868
3/4/2014,218.21,6860
3/4/2014,243.54,6903
3/4/2014,271.3,6948
3/4/2014,325.46,7084
3/4/2014,291.65,7010
3/4/2014,276.12,6798
3/4/2014,240.53,6523
3/4/2014,214.41,6127
3/4/2014,198.91,5632
3/5/2014,204.11,5305
3/5/2014,192.69,5029
3/5/2014,187.35,4851
3/5/2014,192.3,4766
3/5/2014,203.31,4813
3/5/2014,216.67,5029
3/5/2014,260.54,5508
3/5/2014,272.36,6030
3/5/2014,250.75,6389
3/5/2014,244.07,6618
3/5/2014,237.3,6735
3/5/2014,228.45,6762
3/5/2014,213.62,6752
3/5/2014,215.49,6749
3/5/2014,209.76,6711
3/5/2014,213.62,6709
3/5/2014,218.62,6737
3/5/2014,263.68,6799
3/5/2014,289,6931
3/5/2014,265.98,6860
3/5/2014,230.96,6653
3/5/2014,214.28,6391
3/5/2014,207.7,6019
3/5/2014,195.95,5577
3/6/2014,142.83,5213
3/6/2014,139.31,4963
3/6/2014,147.09,4814
3/6/2014,161.03,4748
3/6/2014,166.12,4788
3/6/2014,189.4,5031
3/6/2014,232.85,5522
3/6/2014,247.49,6062
3/6/2014,233.79,6426
3/6/2014,210.64,6660
3/6/2014,198.82,6785
3/6/2014,172.68,6814
3/6/2014,153.18,6810
3/6/2014,158.84,6813
3/6/2014,152.24,6778
3/6/2014,144.28,6769
3/6/2014,163.2,6787
3/6/2014,207.56,6841
3/6/2014,250.81,6963
3/6/2014,221.83,6887
3/6/2014,206.77,6670
3/6/2014,174.88,6402
3/6/2014,173.7,6032
3/6/2014,153.53,5588
3/7/2014,135.32,5262
3/7/2014,118.15,4958
3/7/2014,112.11,4775
3/7/2014,110.77,4696
3/7/2014,115.76,4727
3/7/2014,137.72,4937
3/7/2014,200.99,5407
3/7/2014,212.27,5943
3/7/2014,206.36,6314
3/7/2014,187.35,6563
3/7/2014,167.04,6694
3/7/2014,161.27,6743
3/7/2014,150.18,6719
3/7/2014,145.3,6707
3/7/2014,137.4,6652
3/7/2014,139.85,6641
3/7/2014,131.68,6650
3/7/2014,161.32,6662
3/7/2014,183.95,6727
3/7/2014,165.38,6617
3/7/2014,135.05,6397
3/7/2014,127.41,6175
3/7/2014,130.08,5880
3/7/2014,114.07,5503
3/8/2014,86.4,5113
3/8/2014,75.29,4869
3/8/2014,70.76,4702
3/8/2014,69.23,4624
3/8/2014,69.14,4518
3/8/2014,74.27,4482
3/8/2014,76.35,4578
3/8/2014,74.3,4847
3/8/2014,81.88,5127
3/8/2014,92.04,5373
3/8/2014,90.91,5529
3/8/2014,86.81,5602
3/8/2014,77.45,5586
3/8/2014,75,5562
3/8/2014,73.26,5496
3/8/2014,71.1,5474
3/8/2014,74.04,5494
3/8/2014,88.01,5644
3/8/2014,121.63,5852
3/8/2014,113.43,5878
3/8/2014,89.04,5784
3/8/2014,82.42,5685
3/8/2014,74.4,5516
3/8/2014,70.19,5276
3/9/2014,65.46,4934
3/9/2014,62.66,4633
3/9/2014,61.76,4450
3/9/2014,61.61,4355
3/9/2014,62.95,4380
3/9/2014,61.43,4444
3/9/2014,62.48,4599
3/9/2014,66.24,4781
3/9/2014,67.93,4971
3/9/2014,68.3,5138
3/9/2014,67.41,5260
3/9/2014,66.2,5336
3/9/2014,65.68,5331
3/9/2014,65.28,5315
3/9/2014,65.35,5297
3/9/2014,67.65,5296
3/9/2014,68.53,5316
3/9/2014,88.74,5433
3/9/2014,104.68,5650
3/9/2014,88.52,5720
3/9/2014,75.16,5632
3/9/2014,66.6,5468
3/9/2014,66.07,5161
3/9/2014,60.55,4787
3/10/2014,58.25,4609
3/10/2014,53.89,4461
3/10/2014,57.66,4389
3/10/2014,62.73,4380
3/10/2014,67.43,4610
3/10/2014,99.48,5060
3/10/2014,127.15,5656
3/10/2014,89.84,6086
3/10/2014,88.39,6357
3/10/2014,79.59,6474
3/10/2014,74.73,6527
3/10/2014,69.33,6546
3/10/2014,67,6521
3/10/2014,65.5,6503
3/10/2014,68.42,6484
3/10/2014,68.49,6477
3/10/2014,93.92,6468
3/10/2014,90.73,6385
3/10/2014,107.02,6452
3/10/2014,97,6394
3/10/2014,80.93,6155
3/10/2014,67.87,5828
3/10/2014,66.96,5349
3/10/2014,57.47,4855
3/11/2014,52.71,4527
3/11/2014,49.21,4356
3/11/2014,48.52,4267
3/11/2014,48.6,4250
3/11/2014,55.95,4494
3/11/2014,67.43,4938
3/11/2014,93.51,5552
3/11/2014,65.94,5978
3/11/2014,67.74,6239
3/11/2014,69.66,6346
3/11/2014,67.73,6384
3/11/2014,64.45,6371
3/11/2014,62.5,6337
3/11/2014,62.5,6314
3/11/2014,66,6290
3/11/2014,67.42,6294
3/11/2014,89.32,6267
3/11/2014,91.16,6187
3/11/2014,95.37,6269
3/11/2014,90.5,6227
3/11/2014,71.94,5992
3/11/2014,63.95,5671
3/11/2014,58.96,5189
3/11/2014,55.28,4708
3/12/2014,52.49,4442
3/12/2014,49.73,4298
3/12/2014,48.6,4215
3/12/2014,50.95,4196
3/12/2014,55.57,4400
3/12/2014,65.73,4846
3/12/2014,77.18,5451
3/12/2014,74.21,5910
3/12/2014,77.33,6180
3/12/2014,80.24,6304
3/12/2014,76.98,6341
3/12/2014,75.52,6346
3/12/2014,70.49,6326
3/12/2014,68.36,6304
3/12/2014,65.83,6285
3/12/2014,72.87,6308
3/12/2014,78.45,6300
3/12/2014,90,6195
3/12/2014,112.05,6227
3/12/2014,100.43,6141
3/12/2014,78.5,5891
3/12/2014,66.15,5574
3/12/2014,67.87,5106
3/12/2014,92.68,4606
3/13/2014,86.44,4430
3/13/2014,82.17,4399
3/13/2014,84.07,4370
3/13/2014,96.66,4358
3/13/2014,122.92,4475
3/13/2014,149.8,5126
3/13/2014,176,5775
3/13/2014,172.19,6264
3/13/2014,157.28,6569
3/13/2014,175,6712
3/13/2014,154.4,6768
3/13/2014,142.28,6777
3/13/2014,137.81,6746
3/13/2014,131.78,6709
3/13/2014,129,6658
3/13/2014,136.07,6670
3/13/2014,157.9,6662
3/13/2014,180.24,6571
3/13/2014,219.01,6688
3/13/2014,181.16,6613
3/13/2014,162.28,6364
3/13/2014,141.92,6009
3/13/2014,138.85,5524
3/13/2014,146.18,5013
3/14/2014,119.76,4863
3/14/2014,113.44,4711
3/14/2014,115.6,4624
3/14/2014,133.87,4616
3/14/2014,148.67,4830
3/14/2014,199.22,5247
3/14/2014,230.24,5784
3/14/2014,208.29,6138
3/14/2014,192.32,6367
3/14/2014,185.1,6464
3/14/2014,178.35,6489
3/14/2014,174.84,6465
3/14/2014,172.73,6406
3/14/2014,170.52,6348
3/14/2014,168.09,6283
3/14/2014,167.31,6254
3/14/2014,171.18,6218
3/14/2014,177.74,6096
3/14/2014,180.01,6165
3/14/2014,161.85,6103
3/14/2014,126.89,5885
3/14/2014,119.78,5604
3/14/2014,107.19,5243
3/14/2014,58.08,4914
3/15/2014,54.77,4593
3/15/2014,52.66,4445
3/15/2014,52.57,4355
3/15/2014,50.23,4321
3/15/2014,50.61,4334
3/15/2014,51.51,4498
3/15/2014,51.68,4705
3/15/2014,65.92,4916
3/15/2014,71.91,5147
3/15/2014,68.91,5301
3/15/2014,67.65,5393
3/15/2014,61.21,5426
3/15/2014,52.34,5398
3/15/2014,50.69,5357
3/15/2014,49.29,5311
3/15/2014,52.06,5282
3/15/2014,59.96,5267
3/15/2014,74.07,5334
3/15/2014,80.08,5523
3/15/2014,74.88,5554
3/15/2014,66.89,5458
3/15/2014,53.85,5292
3/15/2014,48.12,5051
3/15/2014,58.54,4896
3/16/2014,52.65,4590
3/16/2014,51.29,4427
3/16/2014,51.61,4330
3/16/2014,50.4,4296
3/16/2014,48.45,4302
3/16/2014,46.18,4430
3/16/2014,48.31,4572
3/16/2014,59.86,4714
3/16/2014,67.64,4922
3/16/2014,70.34,5116
3/16/2014,74.67,5250
3/16/2014,71.55,5337
3/16/2014,64.27,5347
3/16/2014,58.82,5315
3/16/2014,60.19,5293
3/16/2014,67.67,5289
3/16/2014,75.16,5356
3/16/2014,95.95,5456
3/16/2014,101.98,5677
3/16/2014,98.45,5738
3/16/2014,91.78,5660
3/16/2014,86.61,5482
3/16/2014,76.25,5184
3/16/2014,78.2,4922
3/17/2014,70.59,4752
3/17/2014,68.66,4656
3/17/2014,65.16,4603
3/17/2014,71.13,4611
3/17/2014,82.02,4794
3/17/2014,117.66,5351
3/17/2014,152.4,5939
3/17/2014,147.83,6311
3/17/2014,140.04,6587
3/17/2014,158.13,6730
3/17/2014,151.78,6782
3/17/2014,133.46,6799
3/17/2014,125.17,6778
3/17/2014,124.37,6743
3/17/2014,114.05,6689
3/17/2014,125.32,6684
3/17/2014,140.61,6684
3/17/2014,155.89,6592
3/17/2014,184.03,6693
3/17/2014,165.77,6636
3/17/2014,121.94,6434
3/17/2014,112.78,6102
3/17/2014,88.95,5639
3/17/2014,71.73,5196
3/18/2014,68.52,4847
3/18/2014,66.42,4686
3/18/2014,63.39,4606
3/18/2014,69,4614
3/18/2014,77.36,4824
3/18/2014,107.73,5284
3/18/2014,137.3,5864
3/18/2014,123.88,6212
3/18/2014,110.07,6468
3/18/2014,112.63,6600
3/18/2014,103.5,6634
3/18/2014,98.31,6644
3/18/2014,94.3,6615
3/18/2014,91.81,6567
3/18/2014,87.98,6531
3/18/2014,92.36,6512
3/18/2014,98.55,6514
3/18/2014,101.71,6440
3/18/2014,122.25,6527
3/18/2014,102.52,6473
3/18/2014,91.86,6298
3/18/2014,83.69,5982
3/18/2014,72.15,5553
3/18/2014,48.61,5133
3/19/2014,48.94,4777
3/19/2014,46.36,4597
3/19/2014,43.83,4510
3/19/2014,45.71,4517
3/19/2014,48.31,4724
3/19/2014,63.06,5174
3/19/2014,85.54,5744
3/19/2014,73.72,6108
3/19/2014,70,6383
3/19/2014,69.36,6495
3/19/2014,66.14,6531
3/19/2014,63.09,6529
3/19/2014,61.14,6507
3/19/2014,55.69,6473
3/19/2014,55.75,6453
3/19/2014,61.54,6462
3/19/2014,64.59,6490
3/19/2014,64.29,6390
3/19/2014,74.91,6395
3/19/2014,66.23,6295
3/19/2014,55.74,6099
3/19/2014,47.6,5795
3/19/2014,40.4,5367
3/19/2014,44.32,5006
3/20/2014,44.07,4616
3/20/2014,41.66,4424
3/20/2014,39.81,4330
3/20/2014,40.29,4332
3/20/2014,47.52,4558
3/20/2014,58.3,4990
3/20/2014,66.89,5581
3/20/2014,65.2,5975
3/20/2014,64.31,6253
3/20/2014,65.26,6358
3/20/2014,61.89,6381
3/20/2014,57.91,6372
3/20/2014,55.68,6349
3/20/2014,53.55,6317
3/20/2014,52.43,6296
3/20/2014,53.31,6297
3/20/2014,58.74,6306
3/20/2014,62.16,6231
3/20/2014,69.55,6258
3/20/2014,66,6175
3/20/2014,54.68,6000
3/20/2014,47.27,5700
3/20/2014,41.94,5295
3/20/2014,41.37,4890
3/21/2014,39.48,4602
3/21/2014,38.04,4393
3/21/2014,38.09,4297
3/21/2014,39.15,4294
3/21/2014,43.46,4536
3/21/2014,53.16,4932
3/21/2014,64.86,5502
3/21/2014,58.72,5878
3/21/2014,57.38,6134
3/21/2014,60.15,6258
3/21/2014,54.66,6293
3/21/2014,52.04,6291
3/21/2014,50.99,6247
3/21/2014,53.63,6175
3/21/2014,50.65,6131
3/21/2014,52.87,6103
3/21/2014,54.68,6093
3/21/2014,54.1,6004
3/21/2014,61.38,6014
3/21/2014,59.5,5915
3/21/2014,50.53,5740
3/21/2014,46.65,5467
3/21/2014,44.1,5126
3/21/2014,51.45,4822
3/22/2014,44.14,4556
3/22/2014,40.42,4373
3/22/2014,39.34,4273
3/22/2014,39.38,4234
3/22/2014,39.57,4274
3/22/2014,48.54,4440
3/22/2014,55,4671
3/22/2014,58.16,4895
3/22/2014,64.47,5134
3/22/2014,67.03,5313
3/22/2014,65.17,5396
3/22/2014,59.12,5422
3/22/2014,55.14,5363
3/22/2014,50.9,5291
3/22/2014,50.66,5246
3/22/2014,52.19,5214
3/22/2014,56.95,5208
3/22/2014,61.22,5287
3/22/2014,71,5451
3/22/2014,68.64,5483
3/22/2014,58.83,5414
3/22/2014,55.43,5245
3/22/2014,47.05,5002
3/22/2014,44.16,4715
3/23/2014,40.69,4530
3/23/2014,36.7,4335
3/23/2014,35.67,4229
3/23/2014,36.64,4185
3/23/2014,41.41,4194
3/23/2014,37.2,4325
3/23/2014,40.39,4481
3/23/2014,44.6,4646
3/23/2014,50.37,4864
3/23/2014,53.59,5061
3/23/2014,55.71,5193
3/23/2014,52.45,5266
3/23/2014,50.96,5268
3/23/2014,50.61,5238
3/23/2014,50.97,5230
3/23/2014,54.01,5232
3/23/2014,56.02,5248
3/23/2014,57.08,5364
3/23/2014,71.13,5568
3/23/2014,64.72,5635
3/23/2014,57.67,5601
3/23/2014,51.35,5416
3/23/2014,45.43,5108
3/23/2014,60.87,4811
3/24/2014,58.57,4670
3/24/2014,57.34,4547
3/24/2014,59.78,4499
3/24/2014,63.5,4503
3/24/2014,69.33,4692
3/24/2014,107.46,5248
3/24/2014,135.52,5844
3/24/2014,125.65,6257
3/24/2014,121,6515
3/24/2014,120.7,6640
3/24/2014,107.52,6676
3/24/2014,97.63,6674
3/24/2014,91.96,6649
3/24/2014,87.95,6607
3/24/2014,83.37,6577
3/24/2014,86.3,6566
3/24/2014,92.3,6570
3/24/2014,97.79,6497
3/24/2014,132.09,6533
3/24/2014,116.62,6485
3/24/2014,91.71,6304
3/24/2014,84.83,5970
3/24/2014,70.52,5497
3/24/2014,63.25,5108
3/25/2014,61.62,4814
3/25/2014,59.72,4652
3/25/2014,61.33,4581
3/25/2014,63.76,4584
3/25/2014,66.93,4794
3/25/2014,98.85,5269
3/25/2014,136.47,5837
