id,date,coal,fuel_oil,natural_gas,reservoirs,run-of-river,imports,exports,ssg_hydro,ssg_thermal,ssg_wind,ssg_photovoltaic,ssg_wave,pumping,demand
PT,2015-10-05 6:45:00,1754.4,0,150.8,778.3,398.8,0,2633.2,119.9,972.4,3719,0.2,0,0,5249.8
PT,2015-10-05 7:00:00,1753.6,0,209.6,800.6,399.8,0,2410,125.6,970.4,3705.1,2,0,0,5545.3
PT,2015-10-05 7:15:00,1754.4,0,228,865,387.2,0,2396.8,128.5,988.5,3728.5,6.4,0,0,5679.3
PT,2015-10-05 7:30:00,1755.2,0,293.2,988.3,413.3,0,2374.4,128.7,991.6,3717.2,13,0,0,5914.7
PT,2015-10-05 7:45:00,1756,0,316,1060.1,421.2,0,2353.2,129.2,991.1,3715.2,20.2,0,0,6045.3
PT,2015-10-05 8:00:00,1753.6,0,310.4,893.3,503.5,0,2354.8,144.3,1003.3,3794.3,25.4,0,0,6062.4
PT,2015-10-05 8:15:00,1754.8,0,309.6,823.8,448.1,0,2269.2,148.9,1018.4,3840.6,31.7,0,0,6095.8
PT,2015-10-05 8:30:00,1755.2,0,309.6,857.9,440.1,0,2273.2,161.1,1012.7,3864.1,40.8,0,0,6156.8
PT,2015-10-05 8:45:00,1755.6,0,310,842.7,442.5,0,2274,166.7,1014.4,3912,55.5,0,0,6214.6
PT,2015-10-05 9:00:00,1752,0,317.2,840.1,401.8,0,2283.6,160,1014.4,3957.5,60.5,0,0,6206.7
PT,2015-10-05 9:15:00,1752.8,0,317.6,863.5,420.3,0,2257.6,157.5,1012.9,3941.4,76.5,0,0,6272
PT,2015-10-05 9:30:00,1753.6,0,317.6,891.1,442.6,0,2258,161.5,1010.6,3929.8,85.2,0,0.1,6321.9
PT,2015-10-05 9:45:00,1755.6,0,318,881.7,432,0,2245.2,178.5,1010.9,3934.1,112.4,0,0,6364.6
PT,2015-10-05 10:00:00,1753.6,0,317.6,888.8,429.1,0,2219.2,186,1009.3,3932.8,109.7,0,0,6395.8
PT,2015-10-05 10:15:00,1754.4,0,317.6,911.7,382,0,2181.2,186.9,1007.7,3925,138.9,0,0,6430.4
PT,2015-10-05 10:30:00,1754.8,0,317.6,904.9,426.8,0,2201.6,178.4,1012.9,3957.3,169.2,0,0,6506.9
PT,2015-10-05 10:45:00,1757.2,0,318,894.4,448.5,0,2188.4,176.6,1009.9,3949,171.9,0,0,6523.7
PT,2015-10-05 11:00:00,1756.4,0,317.6,801.6,404.7,0,2196.8,178.5,1012.5,3981.4,187.2,0,0,6431.1
PT,2015-10-05 11:15:00,1755.2,0,317.6,798.2,371.1,0,2164.8,177.6,1000.1,3969.4,186.8,0,0,6399.1
PT,2015-10-05 11:30:00,1755.2,0,317.6,707.5,365.4,0,2182.4,175,996.1,3968.9,178.4,0,0,6266.4
PT,2015-10-05 11:45:00,1757.2,0,310.4,631.6,361.4,0,2138.8,175.4,1003.9,3960.7,172.2,0,0,6218.9
PT,2015-10-05 12:00:00,1755.6,0,251.6,367.8,482.6,0,1861.2,177.1,992.5,3892.4,156.1,0,0,6198.8
PT,2015-10-05 12:15:00,1754.4,0,268,393.1,515.9,0,1748.8,167,982.8,3768,149.7,0,0,6235.5
PT,2015-10-05 12:30:00,1755.6,0,317.6,551.7,504.3,0,1830,168.6,988.6,3751.3,134.1,0,0,6326.3
PT,2015-10-05 12:45:00,1756.4,0,317.6,542,520.1,0,1790,160.3,970.6,3790.6,136.6,0,0,6389.8
PT,2015-10-05 13:00:00,1754.8,0,317.6,328.4,470.6,0,1572.8,167.6,985.2,3826.6,131.6,0,0,6394.3
PT,2015-10-05 13:15:00,1755.2,0,317.6,335.9,520.5,0,1525.6,169.8,977.9,3810.1,143.5,0,0,6489
PT,2015-10-05 13:30:00,1754,0,317.6,338.3,469.3,0,1526.4,170.4,966.3,3889,142,0,0,6506.1
PT,2015-10-05 13:45:00,1755.6,0,318,314.1,433.3,0,1584.4,168.2,958.5,3932.9,163.6,0,0.1,6443
PT,2015-10-05 14:00:00,1754.4,0,317.6,218.2,512.4,0,1596.4,170.1,967.5,3960.1,157,0,0,6445.5
PT,2015-10-05 14:15:00,1755.6,0,309.2,228.6,543.3,0,1606.4,177.2,972.8,3943.6,142.2,0,0,6450.6
PT,2015-10-05 14:30:00,1754,0,289.6,204.2,603.1,0,1609.6,184.9,969.8,3921.6,129.3,0,0,6431.8
PT,2015-10-05 14:45:00,1753.2,0,290,184.4,642.2,0,1618.4,189.2,971.7,3935.5,110.4,0,0,6441.6
PT,2015-10-05 15:00:00,1754.8,0,289.6,302.1,605.7,0,1731.6,191.7,986.6,3993.4,85.2,0,0,6463
PT,2015-10-05 15:15:00,1755.2,0,290,303.1,646.3,0,1746.4,195.2,1009,3973.9,82.3,0,0,6493.3
PT,2015-10-05 15:30:00,1755.2,0,265.2,304.2,568.9,0,1745.2,198.6,1021.4,3991.3,84.3,0,0,6428.8
PT,2015-10-05 15:45:00,1755.6,0,234.8,309.8,619.4,0,1754,200.9,1023.5,3998.5,75.2,0,0,6448.6
PT,2015-10-05 16:00:00,1754.8,0,208.4,349.7,666,0,1813.2,202.6,1026.1,3931.3,72.4,0,0,6383.4
PT,2015-10-05 16:15:00,1755.6,0,205.2,353.4,649.1,0,1851.6,203.4,1025,3927.6,44,0,0,6296.9
PT,2015-10-05 16:30:00,1756.8,0,204.8,360.1,698.7,0,1842.4,203.2,1022.5,3843.5,33.8,0,0,6266.4
PT,2015-10-05 16:45:00,1756.8,0,234.8,425.8,664.6,0,1868,201.9,1022,3827.1,26.9,0,0,6277.8
PT,2015-10-05 17:00:00,1756.4,0,264.8,340,531.3,0,1815.2,193,1026.5,3846,15.8,0,0,6144.2
PT,2015-10-05 17:15:00,1754.4,0,264.8,257.3,661.7,0,1774,196.5,1026.3,3800.4,11.8,0,0,6184.7
PT,2015-10-05 17:30:00,1755.6,0,264.8,329.6,637,0,1772.8,194.9,1020.1,3813.9,7.3,0,0,6236.7
PT,2015-10-05 17:45:00,1759.2,0,264.8,335.7,592.7,0,1782,193.9,1019.7,3839.2,2.2,0,0,6210.1
PT,2015-10-05 18:00:00,1755.2,0,302.8,557,636.3,0,1917.6,195.5,1032.2,3815.3,0.1,0,0,6365.5
PT,2015-10-05 18:15:00,1752,0,314.4,755.1,639.1,0,1906,198.1,1050.1,3827.2,0,0,0,6617.7
PT,2015-10-05 18:30:00,1751.6,0,321.6,978.3,633.9,0,1916.4,197.3,1022.2,3755.9,0,0,0,6734
PT,2015-10-05 18:45:00,1754.4,0,321.6,1125.2,638.3,0,1889.6,195.5,1029.3,3728.2,0,0,0,6891.8
PT,2015-10-05 19:00:00,1754,0,321.6,1026.4,545.9,0,1772.8,198.1,1035.4,3765.6,0,0,0,6862.2
PT,2015-10-05 19:15:00,1752.8,0,322,927.3,535.4,0,1756.4,194.3,1023.5,3760.9,0,0,0,6748.1
PT,2015-10-05 19:30:00,1753.6,0,320,811.1,555.1,0,1723.2,192.6,1020.6,3724,0,0,0,6641.8
PT,2015-10-05 19:45:00,1754,0,319.6,714.5,593.9,0,1652,192.9,1012.1,3684.5,0,0,0,6608.5
PT,2015-10-05 20:00:00,1754,0,318,424.3,459,0,1305.2,192.3,987.5,3659.8,0,0,0,6478.1
PT,2015-10-05 20:15:00,1755.6,0,256.8,307.2,473.7,0,1214,182.1,996.1,3665.8,0,0,0,6410.9
PT,2015-10-05 20:30:00,1753.2,0,244.8,306.3,403.1,0,1222,182.1,1003.5,3670.4,0,0,5,6318.3
PT,2015-10-05 20:45:00,1754,0,151.2,251.9,486.6,0,1128,185.9,1000.8,3623.5,0,0,168.2,6141.5
PT,2015-10-05 21:00:00,1750.8,0,23.2,50.1,328.7,0,540.4,186.4,1006.3,3569.4,0,0,327.2,6024.7
PT,2015-10-05 21:15:00,1728.4,0,0,27.3,397.2,0,467.6,183,1000.5,3586.4,0,0,481.9,5955.4
PT,2015-10-05 21:30:00,1704,0,0,22.2,385.4,0,471.6,185.5,1000.5,3578.7,0,0,554.9,5829.8
PT,2015-10-05 21:45:00,1682,0,0,19.7,363.4,0,468,178.3,999.8,3544.6,0,0,622.4,5676.8
PT,2015-10-05 22:00:00,1615.6,0,0,3.5,469.6,0,518.8,157.3,995.7,3487.2,0,0,611,5579.7
PT,2015-10-05 22:15:00,1594.4,0,0,0.6,458,0,552,158.2,996.3,3424.7,0,0,554.8,5502.8
PT,2015-10-05 22:30:00,1598.8,0,0,0.2,299.1,0,588,159.2,1001.9,3391.2,0,0,562.2,5280.1
PT,2015-10-05 22:45:00,1554.4,0,0,0.2,295.9,0,556.4,162.7,987.5,3442.9,0,0,650.6,5215.7
PT,2015-10-05 23:00:00,1550.4,0,0,0.6,403.6,0,357.2,166.9,831.6,3388.9,0,0,821.1,5143.1
PT,2015-10-05 23:15:00,1548,0,0,0.2,375.6,0,343.6,162.2,794.2,3328.5,0,0,850.7,4994.4
PT,2015-10-05 23:30:00,1546,0,0,0.2,365.5,0,344.8,152.1,798.3,3305.4,0,0,851.4,4951.7
PT,2015-10-05 23:45:00,1548.4,0,0,0.3,339.6,0,328.4,140.2,794.4,3318.8,0,0,853.1,4937.7
PT,2015-10-06 0:00:00,1600.8,0,0,0.2,269.5,0,265.6,147.2,795.7,3285.2,0,0,968.8,4842.5
PT,2015-10-06 0:15:00,1612.4,0,0,0.2,241.1,0,259.2,152.5,799.4,3254.3,0,0,1016.1,4762.6
PT,2015-10-06 0:30:00,1582.8,0,0,0.6,218.1,0,248,150,798,3291,0,0,1016.8,4753.1
PT,2015-10-06 0:45:00,1320.8,0,0,5.3,337.5,0,198,160.7,799.4,3296.9,0,0,1017.2,4682.6
PT,2015-10-06 1:00:00,1064.8,0,0,20.6,280.9,48.8,0,162.3,798.6,3269.1,0,0,990.9,4632
PT,2015-10-06 1:15:00,1122,0,0,20.8,239.2,0,3.2,160.3,798.6,3233.9,0,0,922.9,4626.1
PT,2015-10-06 1:30:00,1130.4,0,0,20.8,161.9,0,28,151.7,793.4,3275.3,0,0,923,4558.4
PT,2015-10-06 1:45:00,1129.6,0,0,20.8,132.5,0,28,152.4,788.4,3273.1,0,0,984.1,4460.1
PT,2015-10-06 2:00:00,1103.6,0,0,20.8,142.6,0,11.6,152.8,787.9,3306.3,0,0,1024.1,4454.6
PT,2015-10-06 2:15:00,1084.4,0,0,20.8,141.5,0,6,157.3,793.1,3326,0,0,1021.4,4471.9
PT,2015-10-06 2:30:00,1085.6,0,0,20.8,186.1,10,0,168.9,798.3,3254.5,0,0,1012.2,4487.6
PT,2015-10-06 2:45:00,1096.4,0,0,21.2,204.4,0,33.2,169.1,787.6,3244.1,0,0,941.9,4524.3
PT,2015-10-06 3:00:00,1215.6,0,0,20.8,143,0,614,164.2,796.4,3221.7,0,0,460.4,4462.5
PT,2015-10-06 3:15:00,1358,0,0,21.2,125.1,0,682.8,162.3,795.7,3223.4,0,0,530,4450.2
PT,2015-10-06 3:30:00,1386.8,0,0,21.1,146.4,0,633.6,159.9,797,3238.7,0,0,579.9,4509.2
PT,2015-10-06 3:45:00,1430.4,0,0.4,20.7,158.9,0,678,161,784.5,3181.5,0,0,563.9,4464.6
PT,2015-10-06 4:00:00,1611.6,0,16,58,232,0,1034,163.2,780.7,3206.4,0,0,529,4482.7
PT,2015-10-06 4:15:00,1631.6,0,30.8,62.1,320.8,0,1078,165.9,774.4,3187.3,0,0,527.8,4549.9
PT,2015-10-06 4:30:00,1638,0,60.8,61.2,314.3,0,1062,168.3,780.3,3149.2,0,0,537.3,4549.1
PT,2015-10-06 4:45:00,1658.4,0,106.8,67.6,294,0,1131.6,169,780.2,3155,0,0,513.4,4569
PT,2015-10-06 5:00:00,1691.2,0,120,451.6,346.4,0,1750,162.8,782.9,3155.9,0,0,208.7,4732.1
PT,2015-10-06 5:15:00,1719.2,0,156.8,462.8,269.2,0,1886.8,160.5,784,3092,0,0,0,4734.5
PT,2015-10-06 5:30:00,1722.8,0,206,466.2,253.3,0,1860.8,160,789.7,3073.6,0,0,0,4790.3
PT,2015-10-06 5:45:00,1720,0,232.4,489.8,333.7,0,1864,159,830.5,3018.3,0,0,0,4897.3
PT,2015-10-06 6:00:00,1752.8,0,309.6,495.3,284.8,0,1904,162.9,961.9,2947.8,0,0,0,4993.3
PT,2015-10-06 6:15:00,1761.6,0,360.8,507.2,332.9,0,1886.4,164,983,2932.6,0,0,0,5139.2
PT,2015-10-06 6:30:00,1756.8,0,378,630.3,375.1,0,1875.2,159.5,982,2838,0.1,0,0,5232.9
PT,2015-10-06 6:45:00,1755.6,0,370,713.8,403.2,0,1859.6,157.2,996.5,2764.1,4,0,0,5296.2
PT,2015-10-06 7:00:00,1754.8,0,443.2,755.3,249.3,0,1471.2,159.7,998.1,2743.2,14.6,0,0,5637.6
PT,2015-10-06 7:15:00,1754,0,529.2,798.3,296.2,0,1440.8,165.9,1004.4,2724.7,35.6,0,0,5857.5
PT,2015-10-06 7:30:00,1755.6,0,580,833.4,280.5,0,1418.8,167.8,1002.4,2671.2,54.3,0,0,5916.7
PT,2015-10-06 7:45:00,1755.2,0,596,942.9,304.9,0,1382.4,168.5,998.2,2608.1,76.4,0,0,6056.4
PT,2015-10-06 8:00:00,1755.6,0,598.4,780,265.9,0,1050.8,172.1,998.8,2563.4,113,0,0,6184.2
PT,2015-10-06 8:15:00,1755.6,0,617.2,744.4,248.1,0,1002,177.9,999.6,2475.5,111.2,0,0,6116.6
PT,2015-10-06 8:30:00,1753.6,0,672,770.3,263.5,0,1016.4,181.1,1001.1,2422.4,119.9,0,0,6154.3
PT,2015-10-06 8:45:00,1753.6,0,697.6,791.8,244.4,0,1008.8,189.6,999.7,2407.1,139.9,0,0,6203.3
PT,2015-10-06 9:00:00,1755.6,0,748.4,615.6,329.5,0,908,195.1,1006.9,2319.8,144.1,0,0,6194
PT,2015-10-06 9:15:00,1754.8,0,812.8,602.5,362.8,0,869.2,199,1004,2233.8,151.6,0,0,6240.8
PT,2015-10-06 9:30:00,1753.6,0,839.6,637.7,402.5,0,877.2,195.8,1001.7,2145.5,174.3,0,0,6261.5
PT,2015-10-06 9:45:00,1755.6,0,852.8,622,402.8,0,854.4,194.6,1011.4,2117.8,199.6,0,0,6290.8
PT,2015-10-06 10:00:00,1753.6,0,801.6,483.6,344.4,0,561.2,195.9,1019.4,2089.9,194.6,0,0,6309.4
PT,2015-10-06 10:15:00,1754.8,0,806.8,437.5,343,0,478.8,192.3,1011.8,2085.3,215.9,0,0,6356.9
PT,2015-10-06 10:30:00,1754.8,0,838.4,479.1,348.8,0,489.6,198.5,1006.6,2051.8,200.1,0,0,6375.8
PT,2015-10-06 10:45:00,1755.2,0,870.8,497,346.9,0,469.6,197.5,1005,2005.6,179.7,0,0,6375.4
PT,2015-10-06 11:00:00,1756.8,0,817.2,423.7,338.9,0,360,197.5,1007.1,1937.8,178.7,0,5.8,6276.9
PT,2015-10-06 11:15:00,1748.4,0,918,449.2,296.2,0,331.2,197.2,1006.6,1914.7,196.3,0,115.6,6264.1
PT,2015-10-06 11:30:00,1753.2,0,987.2,446.6,281.1,0,336,196.6,1006.6,1817.1,183.4,0,214.9,6105.8
PT,2015-10-06 11:45:00,1758.4,0,1002.8,453.2,274.3,0,318.8,190.6,997.6,1736,207.8,0,230.4,6057.7
PT,2015-10-06 12:00:00,1756.8,0,931.2,397.6,297.4,0,182.4,192.2,998.8,1679.3,206.4,0,230,6032.2
PT,2015-10-06 12:15:00,1752,0,924,422.6,303.9,0,145.6,191.7,996,1620.2,226,0,230.2,6045.6
PT,2015-10-06 12:30:00,1753.6,0,938,473.8,303.1,0,142,191.8,1000.9,1654.6,216.2,0,230.4,6144.5
PT,2015-10-06 12:45:00,1756.4,0,997.6,479.7,300.7,0,65.2,189.7,998.8,1551.7,207.6,0,230.6,6170.6
PT,2015-10-06 13:00:00,1754.4,0,920,232.3,272.8,396.8,0,195.4,991.2,1425,217.4,0,160.4,6230.6
PT,2015-10-06 13:15:00,1754,0,920.8,239.5,290,450,0,205.1,994.2,1341.7,201.4,0,52.6,6329.6
PT,2015-10-06 13:30:00,1754,0,975.6,240.5,296.9,440.4,0,207.5,999.8,1246.9,201.6,0,0,6345.4
PT,2015-10-06 13:45:00,1754.8,0,1004.4,247.7,307.8,456.8,0,206.1,1001.5,1184,201.3,0,0,6346.3
PT,2015-10-06 14:00:00,1753.6,0,1062.8,190.7,289.6,487.2,0,208.6,1000.1,1115.6,185.6,0,0,6275.8
PT,2015-10-06 14:15:00,1756.4,0,993.2,232.8,332.5,582.8,0,208.8,1001.4,1030,165.6,0,0,6284.8
PT,2015-10-06 14:30:00,1754.4,0,1031.6,237.6,338.7,590,0,207.5,1000.4,1028.5,146.1,0,0,6317.3
PT,2015-10-06 14:45:00,1752.8,0,1076,228.9,322.4,566,0,206.1,998.8,988.5,150.4,0,0,6273
PT,2015-10-06 15:00:00,1752.4,0,1007.6,321.9,213,578.8,0,206.2,1003.7,978.8,139,0,0,6189.6
PT,2015-10-06 15:15:00,1755.2,0,1033.6,400,211.4,574.4,0,204.6,1008.1,957,128.6,0,0,6259.7
PT,2015-10-06 15:30:00,1752.8,0,1053.2,455.2,211,584,0,203.5,1009.3,902.5,115.1,0,0,6272.7
PT,2015-10-06 15:45:00,1754.8,0,1058.8,473.5,206,557.6,0,203.5,1015,882.8,97.4,0,0,6234.7
PT,2015-10-06 16:00:00,1754.8,0,1090.8,445,211.5,462,0,203.9,1009.1,841.7,89.4,0,0,6098
PT,2015-10-06 16:15:00,1754,0,1128.4,427.7,217.8,430.4,0,204.2,1008,832.3,83.9,0,0,6078
PT,2015-10-06 16:30:00,1750.8,0,1149.2,436.5,218.8,424.8,0,201.3,1010.5,813.1,60.1,0,0,6055.4
PT,2015-10-06 16:45:00,1752.8,0,1084,444.8,220.6,417.2,0,196,1018.5,765.5,45.1,0,0,5934.8
PT,2015-10-06 17:00:00,1754.4,0,1108,475.1,215.8,442,0,181.1,1013.6,703.2,32.8,0,0,5916.9
PT,2015-10-06 17:15:00,1755.2,0,1186.8,469.7,215.7,436,0,180.8,1013.8,693.2,24.3,0,0,5965.8
PT,2015-10-06 17:30:00,1756.4,0,1218,494.4,211.7,436.4,0,181.3,1020,653.5,14.6,0,0,5977.1
PT,2015-10-06 17:45:00,1756.4,0,1162,571.9,315.8,327.2,0,183.5,1017.3,619.9,4.7,0,0,5949.6
PT,2015-10-06 18:00:00,1758.4,0,1197.2,1273.9,410.8,0,359.2,187.3,1015.9,634.3,0.2,0,0,6109.5
PT,2015-10-06 18:15:00,1755.2,0,1198,1697.9,462.8,0,485.6,188.9,1019.7,625.3,0,0,0,6452.4
PT,2015-10-06 18:30:00,1754.4,0,1215.2,1911.2,466.6,0,431.2,188.3,1024.4,578.3,0,0,0,6697.9
PT,2015-10-06 18:45:00,1754.8,0,1355.2,1807.1,447.6,0,338.4,184.8,1009.4,542.6,0,0,0,6754.5
PT,2015-10-06 19:00:00,1756.8,0,1280,1256.4,385.1,273.6,0,185.3,1006.5,528.6,0,0,0,6662
PT,2015-10-06 19:15:00,1754.4,0,1244.8,1255.7,346.7,344.4,0,188.2,1014.2,488.5,0,0,0,6628.3
PT,2015-10-06 19:30:00,1756.8,0,1172,1253.5,349.4,352,0,188.3,1020.4,473.3,0,0,0,6554
PT,2015-10-06 19:45:00,1754,0,1126.4,1167,349.5,405.6,0,180,1021.4,461,0,0,0,6454.9
PT,2015-10-06 20:00:00,1756,0,1102.4,651.1,341.5,748.4,0,175.4,1024.5,473,0,0,0,6261.3
PT,2015-10-06 20:15:00,1756.4,0,1013.6,640,366.3,860.4,0,180.8,1014.9,463.2,0,0,0,6283.7
PT,2015-10-06 20:30:00,1755.2,0,956.4,621.4,366.1,850,0,177.9,1014,452.7,0,0,0,6178.4
PT,2015-10-06 20:45:00,1755.6,0,885.2,498.6,407.8,845.2,0,174.7,1013.9,442.6,0,0,0,6008.5
PT,2015-10-06 21:00:00,1756.8,0,802.4,368.2,326.5,957.6,0,170.7,1014.1,442,0,0,0,5823.4
PT,2015-10-06 21:15:00,1754,0,696.8,372.8,310.7,984,0,173.1,1012.3,482.1,0,0,0,5771.5
PT,2015-10-06 21:30:00,1754.8,0,550.8,377.7,285.7,978,0,168.2,1013.7,527.6,0,0,0,5642.6
PT,2015-10-06 21:45:00,1752.8,0,440.8,333.7,307.2,921.6,0,162.9,1017.3,593,0,0,0,5512.3
PT,2015-10-06 22:00:00,1751.6,0,552.8,193.1,391.3,738,0,140.1,1018.3,618.3,0,0,0,5389.8
PT,2015-10-06 22:15:00,1754.8,0,486,144.3,360,699.2,0,128,1013.2,649,0,0,0,5218.9
PT,2015-10-06 22:30:00,1757.2,0,382.8,101.3,338.6,707.2,0,129.2,1006.8,685.3,0,0,0.1,5080
PT,2015-10-06 22:45:00,1755.6,0,363.6,71.4,283.4,722.8,0,132.9,991.4,705.2,0,0,51.9,4936.1
PT,2015-10-06 23:00:00,1755.6,0,481.6,54.8,348.5,991.6,0,127.9,822.8,730.5,0,0,340.6,4944.5
PT,2015-10-06 23:15:00,1755.2,0,468,54.8,327.9,1004,0,121.8,785.5,760,0,0,345.9,4905.8
PT,2015-10-06 23:30:00,1755.6,0,426.8,60.2,299.5,991.6,0,118.1,785.1,777.2,0,0,345.5,4841.5
PT,2015-10-06 23:45:00,1756,0,404.4,59.9,273.8,972,0,122.3,756.3,747,0,0,336.6,4729.9
PT,2015-10-07 0:00:00,1755.6,0,502.4,62.6,221.8,814.8,0,122.8,752.7,743,0,0,230,4712.7
PT,2015-10-07 0:15:00,1754.8,0,486,62.3,204,795.2,0,123.1,753,749.8,0,0,230.6,4664.8
PT,2015-10-07 0:30:00,1754.4,0,418,62.7,170.7,785.6,0,121,754.8,761.1,0,0,230.4,4566
PT,2015-10-07 0:45:00,1754.8,0,404.4,57.4,163.8,786.8,0,118,757.6,786.5,0,0,230.5,4566.1
PT,2015-10-07 1:00:00,1754,0,510.8,57.4,79.6,692.4,0,119.8,769.5,812.5,0,0,230,4533.3
PT,2015-10-07 1:15:00,1754.8,0,516.4,58.6,59.2,668.8,0,123.2,770.6,800.6,0,0,230.4,4487.5
PT,2015-10-07 1:30:00,1753.6,0,522.4,60.1,59.3,672,0,121.4,761.3,800.5,0,0,230.5,4485.9
PT,2015-10-07 1:45:00,1753.6,0,504.4,60.7,59.5,672.8,0,123.7,754.6,802.4,0,0,230.4,4465.3
PT,2015-10-07 2:00:00,1753.6,0,498.4,80.8,29.5,621.6,0,124.1,763.1,821.3,0,0,230.1,4427.8
PT,2015-10-07 2:15:00,1754.4,0,446,81.7,38.7,634.8,0,124.2,760.3,857.1,0,0,241.6,4420.8
PT,2015-10-07 2:30:00,1754.4,0,474,82,38.7,633.2,0,122.2,762.8,916.7,0,0,345.4,4411.4
PT,2015-10-07 2:45:00,1756.4,0,427.2,81.5,36.3,717.6,0,120.2,760.8,943.6,0,0,441.8,4370.9
PT,2015-10-07 3:00:00,1755.6,0,412,81.3,60.3,1060.8,0,119.1,761.2,980.4,0,0,822,4378.9
PT,2015-10-07 3:15:00,1755.6,0,389.6,81.4,54.5,1143.2,0,121.2,765.8,999.3,0,0,894.7,4387.4
PT,2015-10-07 3:30:00,1755.6,0,358.4,76.7,49.7,1100,0,121.2,767.9,1046.3,0,0,900.6,4342.5
PT,2015-10-07 3:45:00,1756.4,0,377.2,51.2,38.6,1069.2,0,121.5,768.7,1061.5,0,0,849.4,4361.9
PT,2015-10-07 4:00:00,1755.6,0,546,53.8,126.7,247.2,0,117.9,763.2,1063.6,0,0,201.2,4427.3
PT,2015-10-07 4:15:00,1756,0,532.4,72,169.9,88,0,117.9,757.6,1064.1,0,0,132.1,4387.8
PT,2015-10-07 4:30:00,1756.4,0,650.8,72,163.2,133.6,0,116.5,755,1062.1,0,0,229.8,4446.6
PT,2015-10-07 4:45:00,1756.4,0,742,98.7,200.3,0,0,116.9,758.2,1061.1,0,0,229.5,4470.9
PT,2015-10-07 5:00:00,1756.8,0,928.8,279.9,466.4,0,554.8,120.3,752.4,1068.3,0,0,213.6,4574
PT,2015-10-07 5:15:00,1754,0,941.2,282.9,461.8,0,636,118.3,753,1067.7,0,0,31.1,4680.4
PT,2015-10-07 5:30:00,1756,0,927.6,317,455.9,0,630.4,120.3,759.6,1072.1,0,0,0,4747.7
PT,2015-10-07 5:45:00,1755.2,0,933.2,404.3,460.9,0,676.4,116,820.9,991,0,0,0,4774.7
PT,2015-10-07 6:00:00,1754.4,0,1030.8,584.3,581.7,0,976.8,114.5,936.8,953.3,0,0,0,4948.8
PT,2015-10-07 6:15:00,1754.4,0,1134,602,611,0,1018.8,108.5,960.2,956.7,0,0,0,5080.7
PT,2015-10-07 6:30:00,1754.8,0,1133.6,603.2,631.3,0,1026,109.8,963.9,951.4,0,0,0,5098.8
PT,2015-10-07 6:45:00,1756.4,0,1151.2,615.5,699,0,1011.6,111.9,976.5,945.1,1.9,0,0,5223.2
PT,2015-10-07 7:00:00,1754,0,1168.8,900.3,781.1,0,1011.6,116.7,973.3,872.8,10.6,0,0,5547.8
PT,2015-10-07 7:15:00,1755.6,0,1168.8,1125.2,808.5,0,1018.4,126.1,979,811.1,28,0,0,5765.6
PT,2015-10-07 7:30:00,1754.8,0,1154.4,1279,820.1,0,1013.6,124.6,983.9,738.5,44.3,0,0,5867.4
PT,2015-10-07 7:45:00,1754.8,0,1164.8,1403.8,838.2,0,1015.6,127.6,986.3,659.1,60.3,0,0,5960.2
PT,2015-10-07 8:00:00,1753.6,0,1145.6,1536.2,850.1,0,1036,132.8,985.4,616.7,87.6,0,0,6055
PT,2015-10-07 8:15:00,1753.6,0,1116.4,1563.5,810.6,0,1032,137,997.1,556.8,133.4,0,0.1,6018.1
PT,2015-10-07 8:30:00,1755.2,0,1119.6,1575.1,853.3,0,1027.6,140.9,994.7,494.9,142.8,0,2.2,6034.1
PT,2015-10-07 8:45:00,1758,0,1142.8,1523.5,860.4,0,965.6,146.4,984.9,435.3,177.4,0,2.5,6048.4
PT,2015-10-07 9:00:00,1754.8,0,1074.8,1146,749.5,0,381.2,147.1,987,384.9,199.6,0,9.3,6042.2
PT,2015-10-07 9:15:00,1755.2,0,1152.8,1122.9,737.7,0,336.8,146.8,988.8,327,216.6,0,0,6099.9
PT,2015-10-07 9:30:00,1755.2,0,1208.8,1100.4,739.7,0,332,143.1,989,275.1,232.4,0,0,6100.3
PT,2015-10-07 9:45:00,1757.2,0,1250.4,1069.5,748.1,0,313.6,140.9,988.3,239.3,265.9,0,0,6134.3
PT,2015-10-07 10:00:00,1754,0,1208.8,1053.4,704.4,0,170.4,137.6,988.2,235.2,257.9,0,0,6157.8
PT,2015-10-07 10:15:00,1756.8,0,1215.6,1074.5,705.2,0,141.6,136.6,980.5,220,263.4,0,0,6200.4
PT,2015-10-07 10:30:00,1754,0,1228.4,1104.4,708.8,0,152.8,131.2,989.5,205.4,265.4,0,0,6222.7
PT,2015-10-07 10:45:00,1756,0,1228,1091,708.7,0,141.6,134.3,988.2,197.3,279,0,0,6229.7
PT,2015-10-07 11:00:00,1755.6,0,1201.6,963,704.9,0,103.2,133.6,992.5,199.8,288,0,0,6125.4
PT,2015-10-07 11:15:00,1755.6,0,1194.8,989.9,706,0,90.8,133.5,991,206,299.6,0,0,6175.8
PT,2015-10-07 11:30:00,1756.4,0,1183.2,934,667.1,0,98,134.1,990,191.3,293.4,0,0,6042.3
PT,2015-10-07 11:45:00,1754.4,0,1134.8,873.1,684.2,0,42.8,133.5,992.9,197.5,315.6,0,0,6033.3
PT,2015-10-07 12:00:00,1753.2,0,1020.4,356.7,709.4,531.6,0,135.3,989.5,188.8,312.1,0,0,5987.3
